날짜,매체명,상품명,소재명,노출수(열람수),클릭수,발송수,비용,인타입,비고
2026-04-01,가스락,서브 참여형 리스트 배너,소재 A,5518,24,0,47000,A_gasB455,
2026-04-01,가스락,서브 텍스트 배너,소재 A,32492,416,0,105000,A_gas403,
2026-04-01,가스락,홈 참여형 리스트 배너,소재 A,423138,185,0,70000,A_gasB402,
2026-04-01,가스락,홈 토스트 배너,소재 A,43097,753,0,141000,A_gasB401,
2026-04-02,KT PASS,PUSH,소재 A,54586,18,0,454000,A_pasB401,
2026-04-02,KT PASS,하단배너,소재 A,864,5,0,20000,A_pasB402,
2026-04-02,T멤버십,PUSH,소재 A,0,3631,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-02,T멤버십,미션탭,소재 A,166669,126,0,167000,A_sktB402,
2026-04-02,가스락,내 정보 배너,소재 A,79439,26,0,32000,A_gasB408,
2026-04-02,가스락,서브 참여형 리스트 배너,소재 A,6993,30,0,59000,A_gasB455,
2026-04-02,가스락,서브 텍스트 배너,소재 A,26954,304,0,87000,A_gas403,
2026-04-02,가스락,홈 참여형 리스트 배너,소재 A,402446,155,0,67000,A_gasB402,
2026-04-02,가스락,홈 토스트 배너,소재 A,39174,638,0,128000,A_gasB401,
2026-04-03,KT PASS,PUSH,소재 A,52376,26,0,436000,A_pasB401,
2026-04-03,KT PASS,하단배너,소재 A,944,9,0,22000,A_pasB402,
2026-04-03,T멤버십,PUSH,소재 A,0,3858,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-03,T멤버십,미션탭,소재 A,166699,161,0,167000,A_sktB402,
2026-04-03,가스락,내 정보 배너,소재 A,83481,19,0,33000,A_gasB408,
2026-04-03,가스락,서브 참여형 리스트 배너,소재 A,5734,33,0,49000,A_gasB455,
2026-04-03,가스락,서브 텍스트 배너,소재 A,41083,400,0,133000,A_gas403,
2026-04-03,가스락,홈 참여형 리스트 배너,소재 A,449679,119,0,75000,A_gasB402,
2026-04-03,가스락,홈 토스트 배너,소재 A,41119,628,0,134000,A_gasB401,
2026-04-03,카카오페이,혜택A,미확인,,,,,A_kpaB311,
2026-04-04,KT PASS,PUSH,소재 A,15744,14,0,131000,A_pasB401,
2026-04-04,KT PASS,하단배너,소재 A,547,5,0,13000,A_pasB402,
2026-04-04,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-04,T멤버십,미션탭,소재 A,166669,135,0,167000,A_sktB402,
2026-04-04,가스락,내 정보 배너,소재 A,45273,14,0,18000,A_gasB408,
2026-04-04,가스락,서브 참여형 리스트 배너,소재 A,4414,16,0,38000,A_gasB455,
2026-04-04,가스락,서브 텍스트 배너,소재 A,18754,304,0,61000,A_gas403,
2026-04-04,가스락,홈 참여형 리스트 배너,소재 A,341903,139,0,57000,A_gasB402,
2026-04-04,가스락,홈 토스트 배너,소재 A,22430,423,0,73000,A_gasB401,
2026-04-05,KT PASS,PUSH,소재 A,11523,8,0,96000,A_pasB401,
2026-04-05,KT PASS,하단배너,소재 A,417,1,0,10000,A_pasB402,
2026-04-05,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-05,T멤버십,미션탭,소재 A,166678,131,0,167000,A_sktB402,
2026-04-05,가스락,내 정보 배너,소재 A,42465,8,0,17000,A_gasB408,
2026-04-05,가스락,서브 참여형 리스트 배너,소재 A,4498,18,0,38000,A_gasB455,
2026-04-05,가스락,서브 텍스트 배너,소재 A,17134,206,0,55000,A_gas403,
2026-04-05,가스락,홈 참여형 리스트 배너,소재 A,339281,128,0,56000,A_gasB402,
2026-04-05,가스락,홈 토스트 배너,소재 A,21159,369,0,69000,A_gasB401,
2026-04-06,KT PASS,PUSH,소재 A,50431,26,0,420000,A_pasB401,
2026-04-06,KT PASS,하단배너,소재 A,1213,11,0,29000,A_pasB402,
2026-04-06,T멤버십,PUSH,소재 A,0,3756,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-06,T멤버십,미션탭,소재 A,166702,128,0,167000,A_sktB402,
2026-04-06,가스락,내 정보 배너,소재 A,96216,18,0,39000,A_gasB408,
2026-04-06,가스락,서브 참여형 리스트 배너,소재 A,5786,43,0,49000,A_gasB455,
2026-04-06,가스락,서브 텍스트 배너,소재 A,49527,616,0,160000,A_gas403,
2026-04-06,가스락,홈 참여형 리스트 배너,소재 A,477761,140,0,79000,A_gasB402,
2026-04-06,가스락,홈 토스트 배너,소재 A,36476,638,0,119000,A_gasB401,
2026-04-06,카카오페이,혜택A,소재 A,955228,292857,0,1565000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-07,KT PASS,PUSH,소재 A,50067,31,0,417000,A_pasB401,
2026-04-07,KT PASS,하단배너,소재 A,1017,14,0,24000,A_pasB402,
2026-04-07,T멤버십,PUSH,소재 A,0,3604,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-07,T멤버십,미션탭,소재 A,166718,103,0,167000,A_sktB402,
2026-04-07,가스락,내 정보 배너,소재 A,76321,24,0,31000,A_gasB408,
2026-04-07,가스락,서브 참여형 리스트 배너,소재 A,5123,26,0,44000,A_gasB455,
2026-04-07,가스락,서브 텍스트 배너,소재 A,29115,338,0,94000,A_gas403,
2026-04-07,가스락,홈 참여형 리스트 배너,소재 A,438669,122,0,73000,A_gasB402,
2026-04-07,가스락,홈 토스트 배너,소재 A,44601,679,0,146000,A_gasB401,
2026-04-07,카카오페이,TMS,소재 A,64356,2713,100409,4979000,A_kpaB402,기본 텍스트형_발송당일
2026-04-07,카카오페이,혜택A,소재 A,916744,289725,0,1502000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-08,KT PASS,PUSH,소재 A,50681,29,0,422000,A_pasB401,
2026-04-08,KT PASS,하단배너,소재 A,874,12,0,21000,A_pasB402,
2026-04-08,T멤버십,PUSH,소재 A,0,3598,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-08,T멤버십,미션탭,소재 A,166721,126,0,167000,A_sktB402,
2026-04-08,가스락,내 정보 배너,소재 A,69977,22,0,28000,A_gasB408,
2026-04-08,가스락,서브 참여형 리스트 배너,소재 A,4932,25,0,42000,A_gasB455,
2026-04-08,가스락,서브 텍스트 배너,소재 A,25377,269,0,82000,A_gas403,
2026-04-08,가스락,홈 참여형 리스트 배너,소재 A,422837,124,0,70000,A_gasB402,
2026-04-08,가스락,홈 토스트 배너,소재 A,43332,652,0,141000,A_gasB401,
2026-04-08,카카오페이,혜택A,소재 A,926960,289704,0,1519000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-09,KT PASS,PUSH,소재 A,48159,29,0,401000,A_pasB401,
2026-04-09,KT PASS,하단배너,소재 A,1198,7,0,28000,A_pasB402,
2026-04-09,T멤버십,PUSH,소재 A,0,2760,200000,1250000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-09,T멤버십,미션탭,소재 A,166692,97,0,167000,A_sktB402,
2026-04-09,가스락,내 정보 배너,소재 A,90667,31,0,36000,A_gasB408,
2026-04-09,가스락,서브 참여형 리스트 배너,소재 A,6133,39,0,52000,A_gasB455,
2026-04-09,가스락,서브 텍스트 배너,소재 A,47225,461,0,153000,A_gas403,
2026-04-09,가스락,홈 참여형 리스트 배너,소재 A,569752,161,0,95000,A_gasB402,
2026-04-09,가스락,홈 토스트 배너,소재 A,53673,720,0,175000,A_gasB401,
2026-04-09,카카오페이,혜택A,소재 A,921767,289713,0,1511000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-10,KT PASS,PUSH,소재 A,50525,39,0,421000,A_pasB401,
2026-04-10,KT PASS,하단배너,소재 A,946,7,0,22000,A_pasB402,
2026-04-10,T멤버십,PUSH,소재 A,0,3984,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-10,T멤버십,미션탭,소재 A,166708,137,0,167000,A_sktB402,
2026-04-10,가스락,내 정보 배너,소재 A,83849,20,0,34000,A_gasB408,
2026-04-10,가스락,서브 참여형 리스트 배너,소재 A,5241,24,0,45000,A_gasB455,
2026-04-10,가스락,서브 텍스트 배너,소재 A,26022,244,0,84000,A_gas403,
2026-04-10,가스락,홈 참여형 리스트 배너,소재 A,447548,130,0,74000,A_gasB402,
2026-04-10,가스락,홈 토스트 배너,소재 A,38738,567,0,126000,A_gasB401,
2026-04-10,카카오페이,혜택A,소재 A,931347,287490,0,1526000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-11,KT PASS,PUSH,소재 A,16501,15,0,137000,A_pasB401,
2026-04-11,KT PASS,하단배너,소재 A,573,4,0,13000,A_pasB402,
2026-04-11,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-11,T멤버십,미션탭,소재 A,166678,115,0,167000,A_sktB402,
2026-04-11,가스락,내 정보 배너,소재 A,46608,12,0,19000,A_gasB408,
2026-04-11,가스락,서브 참여형 리스트 배너,소재 A,4752,26,0,40000,A_gasB455,
2026-04-11,가스락,서브 텍스트 배너,소재 A,17356,173,0,56000,A_gas403,
2026-04-11,가스락,홈 참여형 리스트 배너,소재 A,347811,119,0,58000,A_gasB402,
2026-04-11,가스락,홈 토스트 배너,소재 A,21217,329,0,69000,A_gasB401,
2026-04-11,카카오페이,혜택A,소재 A,815626,280461,0,1337000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-12,KT PASS,PUSH,소재 A,12215,15,0,102000,A_pasB401,
2026-04-12,KT PASS,하단배너,소재 A,595,11,0,14000,A_pasB402,
2026-04-12,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-12,T멤버십,미션탭,소재 A,166729,126,0,167000,A_sktB402,
2026-04-12,가스락,내 정보 배너,소재 A,42784,12,0,17000,A_gasB408,
2026-04-12,가스락,서브 참여형 리스트 배너,소재 A,4614,20,0,39000,A_gasB455,
2026-04-12,가스락,서브 텍스트 배너,소재 A,15468,176,0,50000,A_gas403,
2026-04-12,가스락,홈 참여형 리스트 배너,소재 A,340800,125,0,57000,A_gasB402,
2026-04-12,가스락,홈 토스트 배너,소재 A,19385,315,0,63000,A_gasB401,
2026-04-12,카카오페이,혜택A,소재 A,876716,288577,0,1437000,A_kpaB401,"4세대 실비\n80% 보장, 마지막!"
2026-04-13,KT PASS,PUSH,소재 A,49545,34,0,412000,A_pasB401,
2026-04-13,KT PASS,하단배너,소재 A,1007,6,0,24000,A_pasB402,
2026-04-13,T멤버십,PUSH,소재 A,0,3680,300000,1875000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-13,T멤버십,미션탭,소재 A,166648,109,0,167000,A_sktB402,
2026-04-13,가스락,내 정보 배너,소재 A,84348,37,0,34000,A_gasB408,
2026-04-13,가스락,서브 참여형 리스트 배너,소재 A,4935,16,0,42000,A_gasB455,
2026-04-13,가스락,서브 텍스트 배너,소재 A,29216,320,0,95000,A_gas403,
2026-04-13,가스락,홈 참여형 리스트 배너,소재 A,445273,133,0,74000,A_gasB402,
2026-04-13,가스락,홈 토스트 배너,소재 A,48431,728,0,158000,A_gasB401,
2026-04-14,KT PASS,PUSH,소재 A,49059,31,0,408000,A_pasB401,
2026-04-14,KT PASS,하단배너,소재 A,915,7,0,22000,A_pasB402,
2026-04-14,T멤버십,PUSH,소재 A,0,2456,200000,1250000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-14,T멤버십,미션탭,소재 A,166615,130,0,167000,A_sktB402,
2026-04-14,가스락,내 정보 배너,소재 A,77450,15,0,31000,A_gasB408,
2026-04-14,가스락,서브 참여형 리스트 배너,소재 A,5297,31,0,45000,A_gasB455,
2026-04-14,가스락,서브 텍스트 배너,소재 A,29604,256,0,96000,A_gas403,
2026-04-14,가스락,홈 참여형 리스트 배너,소재 A,467674,111,0,78000,A_gasB402,
2026-04-14,가스락,홈 토스트 배너,소재 A,55031,769,0,180000,A_gasB401,
2026-04-14,카카오페이,TMS,소재 A,63564,1407,100977,5007000,A_kpaB402,기본 텍스트형_발송당일
2026-04-15,KT PASS,PUSH,소재 A,50933,30,0,424000,A_pasB401,
2026-04-15,KT PASS,하단배너,소재 A,1184,9,0,28000,A_pasB402,
2026-04-15,T멤버십,PUSH,소재 A,0,2613,200000,1250000,A_sktB401,(광고) 5세대 실비 출시! 역대급 보험료 인하 예고!!
2026-04-15,T멤버십,미션탭,소재 A,166639,111,0,167000,A_sktB402,
2026-04-15,가스락,내 정보 배너,소재 A,76665,16,0,31000,A_gasB408,
2026-04-15,가스락,서브 참여형 리스트 배너,소재 A,6930,16,0,59000,A_gasB455,
2026-04-15,가스락,서브 텍스트 배너,소재 A,21108,258,0,68000,A_gas403,
2026-04-15,가스락,홈 참여형 리스트 배너,소재 A,463866,126,0,77000,A_gasB402,
2026-04-15,가스락,홈 토스트 배너,소재 A,47228,763,0,154000,A_gasB401,
2026-04-15,카카오페이,TMS,미확인,,,,,A_kpaB220,
2026-04-16,KT PASS,PUSH,소재 A,49118,43,0,409000,A_pasB401,
2026-04-16,KT PASS,하단배너,소재 A,927,10,0,22000,A_pasB402,
2026-04-16,T멤버십,PUSH,소재 B,0,2606,200000,1250000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-16,T멤버십,미션탭,소재 B,166684,112,0,167000,A_sktB422,
2026-04-16,가스락,내 정보 배너,소재 A,92163,23,0,37000,A_gasB408,
2026-04-16,가스락,서브 참여형 리스트 배너,소재 A,6211,22,0,53000,A_gasB455,
2026-04-16,가스락,서브 텍스트 배너,소재 A,50054,466,0,162000,A_gas403,
2026-04-16,가스락,홈 참여형 리스트 배너,소재 A,584959,146,0,97000,A_gasB402,
2026-04-16,가스락,홈 토스트 배너,소재 A,57794,926,0,189000,A_gasB401,
2026-04-17,KT PASS,PUSH,소재 A,47873,31,0,399000,A_pasB401,
2026-04-17,KT PASS,하단배너,소재 A,813,8,0,19000,A_pasB402,
2026-04-17,T멤버십,PUSH,소재 B,0,3757,300000,1875000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-17,T멤버십,미션탭,소재 B,166672,133,0,167000,A_sktB409,
2026-04-17,가스락,내 정보 배너,소재 A,80016,17,0,32000,A_gasB408,
2026-04-17,가스락,서브 참여형 리스트 배너,소재 A,4395,34,0,37000,A_gasB455,
2026-04-17,가스락,서브 텍스트 배너,소재 A,38237,286,0,124000,A_gas403,
2026-04-17,가스락,홈 참여형 리스트 배너,소재 A,568914,128,0,94000,A_gasB402,
2026-04-17,가스락,홈 토스트 배너,소재 A,47445,656,0,155000,A_gasB401,
2026-04-17,카카오페이,TMS,미확인,,,,,A_kpaB912,
2026-04-18,KT PASS,PUSH,소재 A,14340,16,0,119000,A_pasB401,
2026-04-18,KT PASS,하단배너,소재 A,283,3,0,7000,A_pasB402,
2026-04-18,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-18,T멤버십,미션탭,소재 B,166698,127,0,167000,A_sktB409,
2026-04-18,가스락,내 정보 배너,소재 A,41414,14,0,17000,A_gasB408,
2026-04-18,가스락,서브 참여형 리스트 배너,소재 A,3686,13,0,31000,A_gasB455,
2026-04-18,가스락,서브 텍스트 배너,소재 A,15174,169,0,49000,A_gas403,
2026-04-18,가스락,홈 참여형 리스트 배너,소재 A,363227,105,0,60000,A_gasB402,
2026-04-18,가스락,홈 토스트 배너,소재 A,22914,369,0,75000,A_gasB401,
2026-04-19,KT PASS,PUSH,소재 A,10811,15,0,90000,A_pasB401,
2026-04-19,KT PASS,하단배너,소재 A,294,5,0,7000,A_pasB402,
2026-04-19,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-19,T멤버십,미션탭,소재 B,166705,110,0,167000,A_sktB409,
2026-04-19,가스락,내 정보 배너,소재 A,44933,7,0,18000,A_gasB408,
2026-04-19,가스락,서브 참여형 리스트 배너,소재 A,5128,23,0,44000,A_gasB455,
2026-04-19,가스락,서브 텍스트 배너,소재 A,13480,135,0,44000,A_gas403,
2026-04-19,가스락,홈 참여형 리스트 배너,소재 A,367775,101,0,61000,A_gasB402,
2026-04-19,가스락,홈 토스트 배너,소재 A,23888,372,0,78000,A_gasB401,
2026-04-20,KT PASS,PUSH,소재 A,49122,38,0,409000,A_pasB401,
2026-04-20,KT PASS,하단배너,소재 A,510,7,0,12000,A_pasB402,
2026-04-20,T멤버십,PUSH,소재 B,0,3624,300000,1875000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-20,T멤버십,미션탭,소재 B,166669,90,0,166000,A_sktB409,
2026-04-20,가스락,내 정보 배너,소재 A,99379,25,0,40000,A_gasB408,
2026-04-20,가스락,서브 참여형 리스트 배너,소재 A,5522,30,0,47000,A_gasB455,
2026-04-20,가스락,서브 텍스트 배너,소재 A,30058,278,0,97000,A_gas403,
2026-04-20,가스락,홈 참여형 리스트 배너,소재 A,566124,123,0,94000,A_gasB402,
2026-04-20,가스락,홈 토스트 배너,소재 A,29933,454,0,98000,A_gasB401,
2026-04-20,카카오페이,혜택A,소재 B,860863,281279,0,1411000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-21,KT PASS,PUSH,소재 A,49730,40,0,414000,A_pasB401,
2026-04-21,KT PASS,하단배너,소재 A,539,5,0,13000,A_pasB402,
2026-04-21,T멤버십,PUSH,소재 B,0,2565,200000,1250000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-21,T멤버십,미션탭,소재 B,166687,115,0,166000,A_sktB409,
2026-04-21,가스락,내 정보 배너,소재 A,88363,20,0,35000,A_gasB408,
2026-04-21,가스락,서브 참여형 리스트 배너,소재 A,6605,33,0,56000,A_gasB455,
2026-04-21,가스락,서브 텍스트 배너,소재 A,26430,228,0,86000,A_gas403,
2026-04-21,가스락,홈 참여형 리스트 배너,소재 A,494416,136,0,82000,A_gasB402,
2026-04-21,가스락,홈 토스트 배너,소재 A,30366,438,0,99000,A_gasB401,
2026-04-21,카카오페이,TMS,소재 B,63790,795,100979,5007000,A_kpaB422,기본 텍스트형_발송당일
2026-04-21,카카오페이,혜택A,소재 B,856583,279051,0,1404000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-22,KT PASS,PUSH,소재 A,48567,31,0,404000,A_pasB401,
2026-04-22,KT PASS,하단배너,소재 A,538,7,0,13000,A_pasB402,
2026-04-22,T멤버십,PUSH,소재 B,0,2577,200000,1250000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-22,T멤버십,미션탭,소재 B,166670,138,0,166000,A_sktB409,
2026-04-22,가스락,내 정보 배너,소재 A,76024,20,0,30000,A_gasB408,
2026-04-22,가스락,서브 참여형 리스트 배너,소재 A,5243,23,0,45000,A_gasB455,
2026-04-22,가스락,서브 텍스트 배너,소재 A,19585,195,0,63000,A_gas403,
2026-04-22,가스락,홈 참여형 리스트 배너,소재 A,432990,133,0,72000,A_gasB402,
2026-04-22,가스락,홈 토스트 배너,소재 A,21040,424,0,69000,A_gasB401,
2026-04-22,카카오페이,혜택A,소재 B,850064,278575,0,1393000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-23,KT PASS,PUSH,소재 A,48682,24,0,405000,A_pasB401,
2026-04-23,KT PASS,하단배너,소재 A,630,12,0,15000,A_pasB402,
2026-04-23,T멤버십,PUSH,소재 B,0,2552,200000,1250000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-23,T멤버십,미션탭,소재 B,166605,140,0,166000,A_sktB409,
2026-04-23,가스락,내 정보 배너,소재 A,68569,17,0,27000,A_gasB408,
2026-04-23,가스락,서브 참여형 리스트 배너,소재 A,5036,20,0,43000,A_gasB455,
2026-04-23,가스락,서브 텍스트 배너,소재 A,14702,164,0,48000,A_gas403,
2026-04-23,가스락,홈 참여형 리스트 배너,소재 A,429177,132,0,71000,A_gasB402,
2026-04-23,가스락,홈 토스트 배너,소재 A,19430,338,0,63000,A_gasB401,
2026-04-23,카카오페이,혜택A,소재 B,832325,275314,0,1364000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-24,KT PASS,PUSH,소재 A,47838,23,0,398000,A_pasB401,
2026-04-24,KT PASS,하단배너,소재 A,618,7,0,15000,A_pasB402,
2026-04-24,T멤버십,PUSH,소재 B,0,3535,300000,1875000,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-24,T멤버십,미션탭,소재 B,166612,131,0,166000,A_sktB409,
2026-04-24,가스락,내 정보 배너,소재 A,82057,16,0,33000,A_gasB408,
2026-04-24,가스락,서브 참여형 리스트 배너,소재 A,4993,15,0,42000,A_gasB455,
2026-04-24,가스락,서브 텍스트 배너,소재 A,20844,173,0,68000,A_gas403,
2026-04-24,가스락,홈 참여형 리스트 배너,소재 A,466863,124,0,78000,A_gasB402,
2026-04-24,가스락,홈 토스트 배너,소재 A,28601,413,0,93000,A_gasB401,
2026-04-24,카카오페이,혜택A,소재 B,848301,273217,0,1390000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-25,KT PASS,PUSH,소재 A,15222,12,0,127000,A_pasB401,
2026-04-25,KT PASS,하단배너,소재 A,283,5,0,7000,A_pasB402,
2026-04-25,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
2026-04-25,T멤버십,미션탭,소재 B,166590,130,0,166000,A_sktB409,
2026-04-25,가스락,내 정보 배너,소재 A,54366,11,0,22000,A_gasB408,
2026-04-25,가스락,서브 참여형 리스트 배너,소재 A,4698,15,0,40000,A_gasB455,
2026-04-25,가스락,서브 텍스트 배너,소재 A,16164,159,0,52000,A_gas403,
2026-04-25,가스락,홈 참여형 리스트 배너,소재 A,413166,98,0,69000,A_gasB402,
2026-04-25,가스락,홈 토스트 배너,소재 A,22181,311,0,72000,A_gasB401,
2026-04-25,카카오페이,혜택A,소재 B,804751,270823,0,1319000,A_kpaB411,"4세대 실비\n80% 보장, 마지막!"
2026-04-26,KT PASS,PUSH,소재 A,11944,15,0,99000,A_pasB401,
2026-04-26,KT PASS,하단배너,소재 A,276,4,0,6000,A_pasB402,
2026-04-26,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB411,(광고) ‘그때 할 걸’ 후회NO! 4세대 실비 곧 단종!
